大圣科技技术部<!sp>系统安全开发工程师<!sp>10k-15k<!sp>广州<!sp>经验3-5年<!sp>'安全,信息安全,系统'<!sp>2018-01-16<!sp>拉勾网<!sp>'福利好,上升空间大'<!sp>'逻辑思维能力,设计能力,执行能力,专业素质良好'<!sp>广州 - 荔湾区 - 芳村 - 广州市荔湾区长堤街1号
OPPO<!sp>系统安全产品经理<!sp>15k-30k<!sp>深圳<!sp>经验3-5年<!sp>'支付,信息安全,产品经理'<!sp>1天前<!sp>拉勾网<!sp>'亿级用户,高速发展,给力薪酬,海景办公'<!sp>'领悟能力,设计能力,团队协作能力,文案能力,逻辑思维能力,沟通表达能力,执行能力'<!sp>深圳 - 南山区 - 后海 - 卓越后海中心
信大捷安北京分公司北京分公司<!sp>终端系统安全工程师/专家<!sp>15k-30k<!sp>北京<!sp>经验5-10年<!sp>'硬件制造,逆向,软件开发,网络安全,信息安全'<!sp>2018-01-08<!sp>拉勾网<!sp>'平台好,五险一金,餐补交通补,话补'<!sp>'逻辑思维能力'<!sp>北京 - 海淀区 - 中关村 - 世纪科贸大厦
苏州同济金融科技研究院研发<!sp>区块链系统安全工程师<!sp>15k-30k<!sp>苏州<!sp>经验5-10年<!sp>'高级,安全,密码技术,国密算法,加密,解密'<!sp>2018-01-12<!sp>拉勾网<!sp>'高成长空间,福利好'<!sp>''<!sp>苏州 - 相城区 - 元和 - 高铁新城青龙港路66号兆润大厦12楼
中移在线服务有限公司陕西分公司<!sp>信息系统安全审计工程师(0...<!sp>8k-10k<!sp>西安<!sp>经验3-5年<!sp>'安全'<!sp>1天前<!sp>拉勾网<!sp>'险一金,晋升空间大,优秀团队,带薪年假'<!sp>'服务意识'<!sp>西安 - 未央区 - 西安市 未央区
启明星辰信息中心<!sp>系统安全管理员<!sp>10k-15k<!sp>北京<!sp>经验1-3年<!sp>'逆向,运维,安全,网络安全,信息安全'<!sp>2018-01-04<!sp>拉勾网<!sp>'福利多,平台好'<!sp>'逻辑思维能力,服务意识,抗压能力,责任心,思想品质,主动性,创新能力,沟通表达能力,团队协作能力,文案能力,学习能力'<!sp>北京 - 海淀区 - 中关村软件园启明星辰大厦
京东金融技术研发部<!sp>WAF系统安全开发工程师<!sp>15k-30k<!sp>北京<!sp>经验3-5年<!sp>'支付,安全,信息安全,系统'<!sp>2天前<!sp>拉勾网<!sp>'餐补+年终奖+好的晋升空间'<!sp>''<!sp>北京市 - 大兴区 - 亦庄 - 亦庄经海路京东总部
盒子支付研发部<!sp>安全运维工程师（主机系统...<!sp>10k-20k<!sp>深圳<!sp>经验1-3年<!sp>'运维'<!sp>1天前<!sp>拉勾网<!sp>'下午茶,福利好,公司班车'<!sp>'逻辑思维能力,服务意识,文案能力,常用办公软件的使用,主动性,团队协作能力,抗压能力'<!sp>深圳 - 南山区 - 软件产业基地5栋C座5楼
原始会投资研发部<!sp>android系统安全逆向开发<!sp>15k-30k<!sp>北京<!sp>经验不限<!sp>'嵌入式,Android,移动端,逆向,底层,SDK'<!sp>1天前<!sp>拉勾网<!sp>'福利待遇优,学习内容多,创造性强'<!sp>'设计能力,领悟能力,逻辑思维能力,专业素质良好,责任心,沟通表达能力,学习能力,团队协作能力'<!sp>北京 - 朝阳区 - 三元桥 - 网信大厦A座12层
360IOT安全研究院<!sp>（嵌入式）系统安全研究员<!sp>25k-50k<!sp>北京<!sp>经验不限<!sp>'linux,嵌入式,安全,信息安全,系统开发'<!sp>2018-01-09<!sp>拉勾网<!sp>'发展前景好'<!sp>'逻辑思维能力,设计能力,自我管理能力'<!sp>北京 - 朝阳区 - 酒仙桥 - 酒仙桥6号院电子城国际电子总部奇虎360大厦
