太极兵研发部<!sp>硬件测试工程师<!sp>3k-6k<!sp>成都<!sp>经验1-3年<!sp>'中级,嵌入式,测试'<!sp>3天前<!sp>拉勾网<!sp>'硬件测试,物联网,PCB设计,晋升空间大'<!sp>'文案能力,逻辑思维能力,责任心,沟通表达能力,领导能力,创新能力,抗压能力,学习能力,团队协作能力,常用办公软件的使用,设计能力'<!sp>成都 - 成华区 - 李家沱 - 府青路协信中心502
安徽云森物联网科技有限公司产品测试部<!sp>测试工程师（硬件测试）<!sp>3K-6K<!sp>合肥<!sp>经验1-3年<!sp>'测试,白盒,硬件,性能测试'<!sp>2018-01-04<!sp>拉勾网<!sp>'包住,双休,五险,饭补,注重人员培养等。'<!sp>'逻辑思维能力,设计能力,执行能力,创新能力'<!sp>合肥 - 经济技术开发区 - - 安徽省合肥市经开区桃花工业园繁华大道与文山路交口处
中检南方工程部<!sp>硬件测试工程师<!sp>3k-5k<!sp>深圳<!sp>经验1-3年<!sp>'硬件制造,QA,测试,旅游'<!sp>2天前<!sp>拉勾网<!sp>'包住,节假日福利,年度旅游,双休'<!sp>'英语基础,吃苦耐劳,团队协作能力'<!sp>深圳 - 宝安区 - 西乡 - 西乡大道金源商务大厦B座1楼
车葫芦科技技术部<!sp>硬件测试工程师<!sp>6k-10k<!sp>深圳<!sp>经验1-3年<!sp>'大数据,测试,硬件,功能测试,性能测试,数据分析'<!sp>3天前<!sp>拉勾网<!sp>'五险一金,弹性时间,办公环境好,过节福利'<!sp>'逻辑思维能力,主动性,专业素质良好,常用办公软件的使用,思想品质,责任心,团队协作能力,性格好,执行能力,学习能力,钻研能力'<!sp>深圳 - 龙华新区 - 民治 - 民治1980文化创意产业园
德鲁伊科技研发事业群<!sp>硬件测试工程师<!sp>5k-8k<!sp>成都<!sp>经验3-5年<!sp>'硬件制造,高级,中级,嵌入式,测试,硬件'<!sp>3天前<!sp>拉勾网<!sp>'硬件测试,年终奖,弹性工作,公积金实缴'<!sp>'文案能力,设计能力,逻辑思维能力,专业素质良好,主动性,抗压能力,责任心,思想品质'<!sp>成都 - 高新区 - 自由贸易试验天府三街199号B区5层B6单元
甲虫网络研发部<!sp>硬件测试工程师<!sp>4k-6k<!sp>重庆<!sp>经验1-3年<!sp>'中级,初级,测试,功能测试,性能测试,安全测试'<!sp>2018-01-17<!sp>拉勾网<!sp>'五险一金,期权奖励,定期体检'<!sp>'领导能力,设计能力,文案能力,逻辑思维能力,主动性,专业素质良好,沟通表达能力,上进心,团队协作能力,学习能力'<!sp>重庆 - 江北区 - 石马河 - 盘溪路406号石子山体育公园小样青年社区-1F-R006
零距物联硬件研发<!sp>硬件测试技术员<!sp>3k-6k<!sp>深圳<!sp>经验1年以下<!sp>'硬件制造,硬件,测试,自动化'<!sp>2018-01-20<!sp>拉勾网<!sp>'大成长空间'<!sp>''<!sp>深圳 - 南山区 - 科技园 - 高新技术产业园北区清华信息港科研楼904
北醒研发部<!sp>硬件测试（雷达传感器测试）<!sp>9k-18k<!sp>北京<!sp>经验不限<!sp>'硬件制造,QA,测试,射频'<!sp>2018-01-09<!sp>拉勾网<!sp>'六险一金,公租房,扁平化管理,发展空间大'<!sp>'逻辑思维能力,设计能力,沟通表达能力,团队协作能力'<!sp>北京市 - 海淀区 - 上地 - 信息路甲28号科实大厦A座10层
弗徕威智能机器人研发中心<!sp>硬件测试工程师<!sp>10k-15k<!sp>深圳<!sp>经验1-3年<!sp>'硬件制造,硬件,智能硬件,测试,射频'<!sp>2018-01-03<!sp>拉勾网<!sp>'绩效奖金,带薪年假,团队聚餐,技能培训'<!sp>'逻辑思维能力,设计能力,文案能力,领导能力,专业素质良好,思想品质,责任心,沟通表达能力,团队协作能力,学习能力,创新能力'<!sp>深圳 - 南山区 - 蛇口 - 深圳南山区蛇口沿山路43号创业大厦壹号A座102室
众谊越泰科技产品开发部<!sp>硬件测试主管\工程师<!sp>9k-16k<!sp>北京<!sp>经验3-5年<!sp>'硬件制造,资深,QA,测试,硬件,智能硬件'<!sp>2018-01-18<!sp>拉勾网<!sp>'五险一金,各种补助,年底奖金,氛围好'<!sp>'团队协作能力,执行能力,逻辑思维能力,领导能力,主动性,思想品质'<!sp>北京 - 朝阳区 - 亚运村 - 朝阳区小营路25号房地置业大厦
盛通信息技术中心<!sp>硬件测试工程师<!sp>6k-8k<!sp>长沙<!sp>经验1-3年<!sp>'QA,质检,硬件,测试'<!sp>2018-01-15<!sp>拉勾网<!sp>'周末双休,五险,绩效奖金,生活补贴'<!sp>'逻辑思维能力,上进心,常用办公软件的使用,专业素质良好,抗压能力,沟通表达能力,团队协作能力,能出差,学习能力,思想品质,吃苦耐劳,责任心'<!sp>长沙 - 岳麓区 - 麓谷 - 文轩路27号麓谷企业广场A4栋301、302室
紫光云数数据中心交换机产品部<!sp>硬件测试工程师<!sp>6k-8k<!sp>北京<!sp>经验不限<!sp>'硬件制造,硬件,测试,射频'<!sp>2018-01-08<!sp>拉勾网<!sp>'领先行业,发展空间大'<!sp>''<!sp>北京 - 海淀区 - 西二旗 - 西二旗东方电子科技大厦
吉视汇通研发部门<!sp>硬件测试工程师<!sp>6k-8k<!sp>北京<!sp>经验1-3年<!sp>'硬件制造,硬件,测试'<!sp>2018-01-16<!sp>拉勾网<!sp>'双休,五险一金,早九晚五点半,饭补。'<!sp>'设计能力,执行能力,逻辑思维能力,专业素质良好,责任心,英语基础,团队协作能力'<!sp>北京 - 丰台区 - 科技园区 - 海鹰路8号院3号楼北区四层
三诺信息科技研发中心<!sp>硬件测试工程师<!sp>7k-9k<!sp>深圳<!sp>经验不限<!sp>'硬件制造,硬件,测试,自动化'<!sp>2018-01-10<!sp>拉勾网<!sp>'团队氛围好,工作环境佳,培训晋升多'<!sp>'文案能力,逻辑思维能力,钻研能力,学习能力,沟通表达能力'<!sp>深圳 - 宝安区 - 松岗 - 松岗塘下涌社区众福路15号三诺智慧产业园
安居星运维中心<!sp>硬件测试/硬件测试工程师<!sp>4k-6k<!sp>深圳<!sp>经验1-3年<!sp>'硬件制造,广告营销,高级,中级,QA,硬件'<!sp>2018-01-09<!sp>拉勾网<!sp>'五险一金,周末双休,高成长空间,商业保险'<!sp>'逻辑思维能力,专业素质良好,文案能力,思想品质,团队协作能力,主动性,沟通表达能力'<!sp>深圳 - 龙岗区 - 坂田 - 坂田雅园路5号坂田创意园Y4栋2楼
亚创博彦硬件开发测试<!sp>硬件助理，硬件测试<!sp>4k-6k<!sp>上海<!sp>经验不限<!sp>'初级,测试,射频'<!sp>2018-01-04<!sp>拉勾网<!sp>'外企,五险一金'<!sp>''<!sp>上海 - 浦东新区 - 金桥 - 宁桥路
卓远电子软件开发<!sp>硬件测试工程师<!sp>3k-5k<!sp>合肥<!sp>经验不限<!sp>'硬件制造,嵌入式,测试'<!sp>2017-12-27<!sp>拉勾网<!sp>'专业培训'<!sp>''<!sp>合肥 - 经济技术开发区 - 云飞路6号赛普科技园1号楼403室
全讯汇聚网络科技测试部<!sp>无线WIFI硬件测试工程师<!sp>5k-10k<!sp>北京<!sp>经验1-3年<!sp>'硬件制造,QA,硬件,测试,射频'<!sp>2018-01-05<!sp>拉勾网<!sp>'弹性工作制,带薪年假,股票期权,扁平管理'<!sp>'专业素质良好'<!sp>北京 - 丰台区 - 花乡 - 南四环西路186号汉威国际广场3区6号楼502
Keep硬件事业部<!sp>智能硬件测试工程师<!sp>8k-15k<!sp>深圳<!sp>经验1-3年<!sp>'硬件制造,中级,QA,测试,自动化'<!sp>1天前<!sp>拉勾网<!sp>'七险一金,餐饮补助,带薪年假,年度体检'<!sp>'思想品质,责任心,学习能力,吃苦耐劳,主动性,沟通表达能力,性格好,团队协作能力,逻辑思维能力,文案能力'<!sp>深圳 - 南山区 - 深圳市南山区南山街道南新路1024号阳光科创中心B座1408室
问之信息科技测试<!sp>软硬件测试工程师<!sp>8k-15k<!sp>上海<!sp>经验1-3年<!sp>'自动化,测试,功能测试,性能测试,安全测试,压力测试'<!sp>2018-01-08<!sp>拉勾网<!sp>'人工智能,语音,测试,AL'<!sp>'文案能力,沟通表达能力,团队协作能力,主动性,责任心'<!sp>上海 - 长宁区 - 中山公园 - 江苏路附近
