蝉大师商务部<!sp>商务总监<!sp>20k-40k<!sp>厦门<!sp>经验5-10年<!sp>'移动互联网,广告营销,总监,销售'<!sp>3天前<!sp>拉勾网<!sp>'文化开放,信任自由,伙伴同行,报酬丰厚'<!sp>'团队协作能力,开拓精神,沟通表达能力,领导能力,逻辑思维能力,学习能力,主动性,抗压能力,自我管理能力,责任心'<!sp>厦门 - 思明区 - 软件园二期望海路10号之四2层
Eyespage.<!sp>商务总监<!sp>20k-35k<!sp>北京<!sp>经验3-5年<!sp>'总监,商务,商务拓展,BD,大数据,代理商'<!sp>09:01<!sp>拉勾网<!sp>'全福利,初创文化'<!sp>''<!sp>北京 - 朝阳区 - 望京 - 望京西园三区
云易恒基产品部<!sp>商务总监<!sp>20k-40k<!sp>深圳<!sp>经验5-10年<!sp>'游戏,总监,运营,商务拓展'<!sp>1天前<!sp>拉勾网<!sp>'周末双休'<!sp>'团队协作能力,逻辑思维能力,主动性,创新能力,人脉资源,领导能力,沟通表达能力,英语基础,抗压能力,思想品质'<!sp>深圳 - 南山区 - 高新南七道粤美特大厦7楼701
鸣岐科技商务<!sp>商务总监<!sp>20K-30K<!sp>上海<!sp>经验3-5年<!sp>'游戏,商务拓展'<!sp>2天前<!sp>拉勾网<!sp>'待遇丰厚,项目奖金。'<!sp>'团队协作能力,人脉资源'<!sp>上海 - 浦东新区 - 张江 - 创意大厦
英雄互娱上海研运线<!sp>商务总监<!sp>20k-25k<!sp>上海<!sp>经验3-5年<!sp>'端游,支付,手游,游戏开发,项目经理,页游'<!sp>2018-01-08<!sp>拉勾网<!sp>'绩效奖金,五险一金,氛围好,福利好'<!sp>'沟通表达能力,团队协作能力,主动性,专业素质良好,钻研能力,人脉资源,逻辑思维能力,抗压能力,学习能力,创新能力'<!sp>上海 - 徐汇区 - 田林 - 漕东支路81号漕河泾实业大厦8楼
欢乐互娱商务部<!sp>商务总监<!sp>15k-30k<!sp>上海<!sp>经验5-10年<!sp>'媒体,游戏,总监,端游,策划,商务'<!sp>2018-01-17<!sp>拉勾网<!sp>'奖金,14薪,免费三餐'<!sp>'沟通表达能力,团队协作能力,领悟能力,执行能力,抗压能力,公关能力,形象气质佳,性格好,能出差,人脉资源'<!sp>上海 - 浦东新区 - 张江 - 盛夏路608号2号楼
祺曜互娱商务部<!sp>渠道商务总监<!sp>15k-25k<!sp>广州<!sp>经验5-10年<!sp>'媒体,游戏,总监,端游,手游,商务拓展'<!sp>10:23<!sp>拉勾网<!sp>'五险一金,年终奖,带薪年假'<!sp>'团队协作能力,沟通表达能力,逻辑思维能力,抗压能力,公关能力,执行能力,人脉资源,思想品质'<!sp>广州市市市 - 天河区 - 东圃 - 羊城创意园1-14栋
口袋理财商务<!sp>商务总监<!sp>30k-60k<!sp>上海<!sp>经验5-10年<!sp>'理财,总监,支付,商务拓展,BD'<!sp>2018-01-05<!sp>拉勾网<!sp>'大公司,福利好,扁平化管理'<!sp>'团队协作能力,沟通表达能力,执行能力,设计能力,创新能力'<!sp>上海 - 长宁区 - 长征 - 临虹路168弄6号楼5楼
东方国信工业事业部<!sp>商务总监（GYSY）<!sp>7k-10k<!sp>北京<!sp>经验3-5年<!sp>'总监,市场拓展'<!sp>2018-01-16<!sp>拉勾网<!sp>'13薪年终奖,餐补,体检,六险一金,节日礼品'<!sp>'团队协作能力,逻辑思维能力,沟通表达能力,服务意识,领导能力,主动性,抗压能力,工作激情'<!sp>北京 - 朝阳区 - 望京 - 创达三路一号院1号楼
百计信用总经办<!sp>商务总监<!sp>8k-10k<!sp>重庆<!sp>经验3-5年<!sp>'征信,总监,运营,商务'<!sp>1天前<!sp>拉勾网<!sp>'商务总监,精通英语,思维敏捷,外商业务'<!sp>'团队协作能力,沟通表达能力,创新能力,逻辑思维能力,形象气质佳,英语基础,文案能力,常用办公软件的使用,专业素质良好,责任心,应变能力,自我管理能力,人际交往能力,执行能力'<!sp>重庆 - 渝北区 - 大竹林 - 黄山大道中段70号2幢18楼
